年,月,日,回次,場所,日次,レース番号,レース名,クラスコード,芝・ダ,コースコード,距離,馬場状態,馬名,性別,年齢,騎手名,斤量,頭数,馬番,確定着順,入線着順,異常コード,着差タイム,人気順,走破タイム,走破時計,,通過順1,通過順2,通過順3,通過順4,上がり3Fタイム,馬体重,調教師,所属地,賞金,血統登録番号,騎手コード,調教師コード,レースID,現馬主名,生産者名,父馬名,母馬名,母の父馬名,毛色,生年月日,単勝オッズ,馬印1,レース印1,PCI
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,アスクアイルビゼア,牡,5,坂井瑠星,58.0,16,03,1,1,0,-0.1,1,84.2,"1242",0,0,0,3,3,36.5,462,矢作芳人,栗,1580,21102154,01163,01075,0526181203,,,,,,,,   4.3,  ,    ,48.0
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,セントラルヴァレー,セ,5,岩田望来,58.0,16,10,2,2,0,0.1,5,84.3,"1243",0,0,0,6,6,36.2,482,栗田徹,美,630,21110161,01174,01127,0526181210,,,,,,,,   7.4,  ,    ,49.7
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,ベラジオワールド  ,牡,4,横山和生,57.0,16,04,3,3,0,0.2,4,84.4,"1244",0,0,0,11,11,35.6,504,伊藤大士,美,400,22110130,01140,01109,0526181204,,,,,,,,   5.9,  ,    ,52.8
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,マサノユニコーン  ,牡,4,菅原明良,58.0,16,09,4,4,0,0.3,6,84.5,"1245",0,0,0,4,5,36.5,470,小島茂之,美,240,22107130,01179,01068,0526181209,,,,,,,,  11.5,  ,    ,48.6
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,カネショウレジェン,牡,4,ルメール,58.0,16,16,5,5,0,0.5,2,84.7,"1247",0,0,0,9,10,36,490,稲垣幸雄,美,158,22102790,05339,01167,0526181216,,,,,,,,   5.1,  ,    ,51.5
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,クォーツァイト    ,牝,5,原優介,56.0,16,11,6,6,0,0.6,13,84.8,"1248",0,0,0,1,1,37.7,480,斎藤誠,美,0,21104777,01184,01086,0526181211,,,,,,,, 127.7,  ,    ,43.7
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,キョウエイカンセ  ,牡,5,長浜鴻緒,58.0,16,05,7,7,0,0.7,8,84.9,"1249",0,0,0,11,11,36.1,506,萱野浩二,美,0,21101905,01214,01024,0526181205,,,,,,,,  20.9,  ,    ,51.4
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,フィリップ        ,牡,5,津村明秀,58.0,16,01,8,8,0,0.8,11,85,"1250",0,0,0,4,4,37.2,494,岩戸孝樹,美,0,21102797,01092,01051,0526181201,,,,,,,,  48.2,  ,    ,46.4
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,エーデル          ,牝,5,岩田康誠,56.0,16,14,9,9,0,1.2,10,85.4,"1254",0,0,0,16,16,35.7,480,金成貴史,美,0,21105321,05203,01132,0526181214,,,,,,,,  43.2,  ,    ,54.4
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,フクチャントウメイ,牡,5,吉田豊,58.0,16,13,10,10,0,1.3,15,85.5,"1255",0,0,0,14,13,36.5,536,加藤征弘,美,0,21105086,00733,01059,0526181213,,,,,,,, 272.2,  ,    ,50.7
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,トラヴェリンバンド,牡,4,横山武史,58.0,16,15,11,11,0,1.4,9,85.6,"1256",0,0,0,8,8,37.1,474,西村真幸,栗,0,22104009,01170,01148,0526181215,,,,,,,,  24.5,  ,    ,48.0
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,リアルクィーン    ,牝,4,佐々木大,56.0,16,08,12,12,0,1.5,14,85.7,"1257",0,0,0,13,14,36.6,460,中川公成,美,0,22107288,01197,01081,0526181208,,,,,,,, 177.7,  ,    ,50.6
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,アンクエンチャブル,セ,5,三浦皇成,58.0,16,02,13,13,0,1.6,3,85.8,"1258",0,0,0,2,2,38.2,526,高柳瑞樹,美,0,21101660,01122,01118,0526181202,,,,,,,,   5.3,  ,    ,43.5
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,ヤマニンバロネス  ,牝,4,武豊,56.0,16,07,14,14,0,1.7,7,85.9,"1259",0,0,0,9,8,37.4,472,千田輝彦,栗,0,22106609,00666,01120,0526181207,,,,,,,,  12.7,  ,    ,47.3
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,イブニングタイド  ,牝,4,荻野極,56.0,16,12,15,15,0,2.1,12,86.3,"1263",0,0,0,6,6,38.1,460,林徹,美,0,22105232,01160,01163,0526181212,,,,,,,,  61.4,  ,    ,44.9
26,02,22,1,東京,8,12,大島特別･2勝,43,ダ,1,1400,良,ビッグショータイム,牡,5,木幡巧也,58.0,16,06,16,16,0,2.7,16,86.9,"1269",0,0,0,14,14,37.8,502,土田稔,美,0,21100626,01162,00417,0526181206,,,,,,,, 310.1,  ,    ,47.4
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,コスタノヴァ      ,牡,6,ルメール,58.0,16,12,1,1,0,-0.1,2,95.4,"1354",0,0,0,10,12,35.2,488,木村哲也,美,15000,20103307,05339,01126,0526181112,,,,,,,,   3.4,  ,    ,52.6
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,ウィルソンテソーロ,牡,7,川田将雅,58.0,16,14,2,2,0,0.1,3,95.5,"1355",0,0,0,7,7,35.7,486,高木登,美,6000,19102383,01088,01088,0526181114,,,,,,,,   5.4,  ,    ,50.5
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,ダブルハートボンド,牝,5,坂井瑠星,56.0,16,09,3,3,0,0.2,1,95.6,"1356",0,0,0,6,5,36,476,大久保龍,栗,3800,21105700,01163,01058,0526181109,,,,,,,,   3.0,  ,    ,49.3
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,ブライアンセンス  ,牡,6,岩田望来,58.0,16,03,4,4,0,0.3,10,95.7,"1357",0,0,0,10,9,35.6,524,斎藤誠,美,2300,20106565,01174,01086,0526181103,,,,,,,,  40.6,  ,    ,51.3
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,オメガギネス      ,牡,6,岩田康誠,58.0,16,01,5,5,0,0.8,8,96.2,"1362",0,0,0,4,4,36.7,498,安田翔伍,栗,1500,20102904,05203,01164,0526181101,,,,,,,,  28.6,  ,    ,47.3
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,ペプチドナイル    ,牡,8,富田暁,58.0,16,15,6,6,0,0.8,11,96.2,"1362",0,0,0,3,2,36.9,532,武英智,栗,0,18106084,01168,01161,0526181115,,,,,,,,  53.6,  ,    ,46.4
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,ナチュラルライズ  ,牡,4,横山武史,58.0,16,13,7,7,0,0.8,7,96.2,"1362",0,0,0,13,13,35.7,506,伊藤圭三,美,0,22103795,01170,01023,0526181113,,,,,,,,  21.4,  ,    ,51.7
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,ラムジェット      ,牡,5,三浦皇成,58.0,16,06,8,8,0,0.9,4,96.3,"1363",0,0,0,15,15,35.7,530,佐々木晶,栗,0,21106640,01122,00429,0526181106,,,,,,,,   7.8,  ,    ,51.8
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,シックスペンス    ,牡,5,戸崎圭太,58.0,16,05,9,9,0,1,6,96.4,"1364",0,0,0,1,1,37.2,514,国枝栄,美,0,21105724,05386,00399,0526181105,,,,,,,,  17.4,  ,    ,45.5
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,ペリエール        ,牡,6,佐々木大,58.0,16,04,10,10,0,1.2,9,96.6,"1366",0,0,0,7,7,36.8,492,黒岩陽一,美,0,20101874,01197,01133,0526181104,,,,,,,,  32.9,  ,    ,47.5
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,ロードクロンヌ    ,牡,5,横山和生,58.0,16,10,11,11,0,1.3,5,96.7,"1367",0,0,0,2,2,37.5,500,四位洋文,栗,0,21100169,01140,01184,0526181110,,,,,,,,  14.7,  ,    ,44.7
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,サンライズホーク  ,セ,7,松岡正海,58.0,16,11,12,12,0,1.8,16,97.2,"1372",0,0,0,15,15,36.5,512,牧浦充徳,栗,0,19101681,01085,01113,0526181111,,,,,,,, 346.3,  ,    ,49.8
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,サクラトゥジュール,セ,9,キング,58.0,16,08,13,13,0,2.3,13,97.7,"1377",0,0,0,10,9,37.6,510,堀宣行,美,0,17103751,05643,01070,0526181108,,,,,,,,  74.1,  ,    ,45.9
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,ロングラン        ,セ,8,荻野極,58.0,16,07,14,14,0,2.4,15,97.8,"1378",0,0,0,13,13,37.4,482,和田勇介,美,0,18104708,01160,01165,0526181107,,,,,,,, 235.1,  ,    ,46.9
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,サイモンザナドゥ  ,牡,6,池添謙一,58.0,16,16,15,15,0,2.4,12,97.8,"1378",0,0,0,7,9,37.8,470,小林真也,栗,0,20104497,01032,01185,0526181116,,,,,,,,  66.6,  ,    ,45.2
26,02,22,1,東京,8,11,フェブラG1,195,ダ,1,1600,良,ハッピーマン      ,牡,4,高杉吏麒,58.0,16,02,16,16,0,3.7,14,99.1,"1391",0,0,0,4,5,39.5,470,寺島良,栗,0,22100140,01213,01158,0526181102,,,,,,,,  98.1,  ,    ,40.5
26,02,22,1,東京,8,10,ＪＣ２Ｈ･3勝,67,芝,0,2000,良,サクラファレル    ,牡,4,キング,56.0,14,08,1,1,0,-0.2,1,118.6,"1586",0,0,2,2,2,34.5,520,堀宣行,美,1870,22104094,05643,01070,0526181008,,,,,,,,   2.4,  ,    ,54.5
26,02,22,1,東京,8,10,ＪＣ２Ｈ･3勝,67,芝,0,2000,良,レイニング        ,牡,4,ルメール,56.0,14,03,2,2,0,0.2,2,118.8,"1588",0,0,9,10,11,33.5,472,国枝栄,美,750,22104750,05339,00399,0526181003,,,,,,,,   3.0,  ,    ,59.1
26,02,22,1,東京,8,10,ＪＣ２Ｈ･3勝,67,芝,0,2000,良,アスクセクシーモア,牡,4,武豊,55.0,14,14,3,3,0,0.2,10,118.8,"1588",0,0,5,5,5,34.1,474,福永祐一,栗,470,22105202,00666,01203,0526181014,,,,,,,,  38.8,  ,    ,56.5
26,02,22,1,東京,8,10,ＪＣ２Ｈ･3勝,67,芝,0,2000,良,ログラール        ,セ,5,横山武史,56.0,14,06,4,4,0,0.4,3,119,"1590",0,0,1,1,1,35.3,474,松永幹夫,栗,280,21105662,01170,01092,0526181006,,,,,,,,  11.1,  ,    ,51.6
26,02,22,1,東京,8,10,ＪＣ２Ｈ･3勝,67,芝,0,2000,良,パンジャ          ,牡,5,津村明秀,57.0,14,04,5,5,0,0.4,7,119,"1590",0,0,6,5,5,34.3,502,金成貴史,美,187,21105155,01092,01132,0526181004,,,,,,,,  17.9,  ,    ,55.8
26,02,22,1,東京,8,10,ＪＣ２Ｈ･3勝,67,芝,0,2000,良,ユキワリザクラ    ,牝,5,戸崎圭太,54.0,14,05,6,6,0,0.5,5,119.1,"1591",0,0,6,7,8,34.1,476,田中剛,美,0,21103678,05386,01119,0526181005,,,,,,,,  13.6,  ,    ,56.8
26,02,22,1,東京,8,10,ＪＣ２Ｈ･3勝,67,芝,0,2000,良,ディヴァインスター,牡,4,菅原明良,55.0,14,13,7,7,0,0.7,11,119.3,"1593",0,0,8,7,7,34.5,504,林徹,美,0,22105984,01179,01163,0526181013,,,,,,,,  66.7,  ,    ,55.3
26,02,22,1,東京,8,10,ＪＣ２Ｈ･3勝,67,芝,0,2000,良,ウイントレメンデス,牡,5,横山和生,57.0,14,12,8,8,0,0.8,8,119.4,"1594",0,0,10,10,9,34.3,476,長谷川浩,栗,0,21106193,01140,01173,0526181012,,,,,,,,  22.9,  ,    ,56.3
26,02,22,1,東京,8,10,ＪＣ２Ｈ･3勝,67,芝,0,2000,良,ライトトラック    ,牡,4,坂井瑠星,56.0,14,11,9,9,0,0.9,9,119.5,"1595",0,0,3,3,3,35,474,友道康夫,栗,0,22105580,01163,01061,0526181011,,,,,,,,  24.1,  ,    ,53.5
26,02,22,1,東京,8,10,ＪＣ２Ｈ･3勝,67,芝,0,2000,良,グーテンベルク    ,牡,4,岩田望来,56.0,14,07,10,10,0,0.9,6,119.5,"1595",0,0,3,3,3,35.1,486,金成貴史,美,0,22102391,01174,01132,0526181007,,,,,,,,  14.1,  ,    ,53.1
26,02,22,1,東京,8,10,ＪＣ２Ｈ･3勝,67,芝,0,2000,良,ウインオーディン  ,牡,6,三浦皇成,57.0,14,02,11,11,0,1,4,119.6,"1596",0,0,13,12,12,34.2,496,鹿戸雄一,美,0,20105217,01122,01097,0526181002,,,,,,,,  12.6,  ,    ,57.0
26,02,22,1,東京,8,10,ＪＣ２Ｈ･3勝,67,芝,0,2000,良,ダニーデン        ,牡,6,武藤雅,53.0,14,09,12,12,0,1.1,14,119.7,"1597",0,0,14,14,14,33.8,506,辻哲英,美,0,20103679,01169,01182,0526181009,,,,,,,, 248.1,  ,    ,58.9
26,02,22,1,東京,8,10,ＪＣ２Ｈ･3勝,67,芝,0,2000,良,マルチャン        ,牡,6,大野拓弥,54.0,14,10,13,13,0,1.2,12,119.8,"1598",0,0,10,12,13,34.3,476,武市康男,美,0,20103066,01096,01089,0526181010,,,,,,,, 169.9,  ,    ,56.8
26,02,22,1,東京,8,10,ＪＣ２Ｈ･3勝,67,芝,0,2000,良,ブランデーロック  ,牡,7,原優介,54.0,14,01,14,14,0,1.5,13,120.1,"2001",0,0,10,9,9,35,488,青木孝文,美,0,19107075,01184,01156,0526181001,,,,,,,, 202.2,  ,    ,54.2
26,02,22,1,東京,8,09,ヒヤシン(L),115,ダ,1,1600,良,ラッキーキッド    ,牡,3,岩田望来,57.0,10,03,1,1,0,-0.1,7,96.7,"1367",0,0,0,5,5,37,480,加藤征弘,美,2000,23101148,01174,01059,0526180903,,,,,,,,  23.5,  ,    ,46.8
26,02,22,1,東京,8,09,ヒヤシン(L),115,ダ,1,1600,良,ドンエレクトス    ,牡,3,菅原明良,57.0,10,08,2,2,0,0.1,4,96.8,"1368",0,0,0,6,6,36.7,466,高木登,美,800,23101269,01179,01088,0526180908,,,,,,,,   7.6,  ,    ,48.3
26,02,22,1,東京,8,09,ヒヤシン(L),115,ダ,1,1600,良,イッテラッシャイ  ,牡,3,戸崎圭太,57.0,10,06,3,3,0,0.4,2,97.1,"1371",0,0,0,3,3,37.6,506,斎藤誠,美,500,23103142,05386,01086,0526180906,,,,,,,,   5.7,  ,    ,44.9
26,02,22,1,東京,8,09,ヒヤシン(L),115,ダ,1,1600,良,ボクマダネムイヨ  ,牡,3,高杉吏麒,57.0,10,01,4,4,0,1.1,3,97.8,"1378",0,0,0,8,7,37.4,488,東田明士,栗,300,23102553,01213,01209,0526180901,,,,,,,,   7.4,  ,    ,46.9
26,02,22,1,東京,8,09,ヒヤシン(L),115,ダ,1,1600,良,ユアフェリシティ  ,牡,3,原田和真,57.0,10,09,5,5,0,1.2,10,97.9,"1379",0,0,0,7,7,37.5,478,千葉直人,美,200,23105137,01143,01199,0526180909,,,,,,,,  47.4,  ,    ,46.6
26,02,22,1,東京,8,09,ヒヤシン(L),115,ダ,1,1600,良,アルカディアカフェ,牡,3,キング,57.0,10,10,6,6,0,1.7,1,98.4,"1384",0,0,0,1,1,39.4,460,堀宣行,美,0,23110061,05643,01070,0526180910,,,,,,,,   1.7,  ,    ,39.8
26,02,22,1,東京,8,09,ヒヤシン(L),115,ダ,1,1600,良,シーズザスローン  ,牡,3,武豊,57.0,10,05,7,7,0,1.8,5,98.5,"1385",0,0,0,3,3,39.1,470,松永幹夫,栗,0,23104414,00666,01092,0526180905,,,,,,,,  12.9,  ,    ,41.2
26,02,22,1,東京,8,09,ヒヤシン(L),115,ダ,1,1600,良,ユウファラオ      ,牡,3,横山武史,57.0,10,07,8,8,0,2.4,8,99.1,"1391",0,0,0,10,10,37.3,500,森秀行,栗,0,23110065,01170,00427,0526180907,,,,,,,,  28.5,  ,    ,49.4
26,02,22,1,東京,8,09,ヒヤシン(L),115,ダ,1,1600,良,サマーマッドネス  ,牡,3,坂井瑠星,57.0,10,02,9,9,0,2.7,9,99.4,"1394",0,0,0,8,7,39,530,森秀行,栗,0,23110086,01163,00427,0526180902,,,,,,,,  33.3,  ,    ,42.9
26,02,22,1,東京,8,09,ヒヤシン(L),115,ダ,1,1600,良,タイキブリッツェン,牡,3,三浦皇成,57.0,10,04,10,10,0,4.1,6,100.8,"1408",0,0,0,2,2,41.8,486,伊藤圭三,美,0,23102181,01122,01023,0526180904,,,,,,,,  23.5,  ,    ,34.7
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,ピコローズ        ,牝,4,三浦皇成,56.0,16,06,1,1,0,-0.1,2,80.9,"1209",0,0,0,8,7,33.7,442,伊藤大士,美,1190,22101765,01122,01109,0526180806,,,,,,,,   5.6,  ,    ,55.0
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,ポッドロワール    ,牡,4,岩田望来,58.0,16,11,2,2,0,0.1,6,81,"1210",0,0,0,5,5,34.1,514,畠山吉宏,美,480,22101573,01174,01048,0526180811,,,,,,,,  11.8,  ,    ,53.2
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,ボンヌソワレ      ,牝,4,津村明秀,56.0,16,07,3,3,0,0.2,7,81.1,"1211",0,0,0,2,2,34.9,462,宮田敬介,美,300,22105435,01092,01175,0526180807,,,,,,,,  18.4,  ,    ,49.3
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,デンクマール      ,牡,4,ルメール,58.0,16,03,4,4,0,0.3,1,81.2,"1212",0,0,0,9,9,33.8,546,田中博康,美,180,22105143,05339,01162,0526180803,,,,,,,,   2.1,  ,    ,55.2
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,レイククレセント  ,牝,5,キング,56.0,16,01,5,5,0,0.3,4,81.2,"1212",0,0,0,3,3,34.8,424,大竹正博,美,119,21105077,05643,01102,0526180801,,,,,,,,   9.8,  ,    ,50.0
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,フェアリーライク  ,牝,4,武豊,56.0,16,02,6,6,0,0.4,3,81.3,"1213",0,0,0,16,15,33,464,笹田和秀,栗,0,22106322,00666,01104,0526180802,,,,,,,,   8.9,  ,    ,59.8
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,ミクストベリーズ  ,牡,4,横山武史,58.0,16,13,7,7,0,0.5,5,81.4,"1214",0,0,0,11,11,33.8,482,伊藤圭三,美,0,22110038,01170,01023,0526180813,,,,,,,,  10.8,  ,    ,55.6
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,ゴールドスター    ,牡,5,横山和生,58.0,16,05,8,8,0,0.5,8,81.4,"1214",0,0,0,14,15,33.1,470,奥村武,美,0,21103561,01140,01145,0526180805,,,,,,,,  21.6,  ,    ,59.4
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,メイケイバートン  ,牡,7,池添謙一,58.0,16,08,9,9,0,0.6,10,81.5,"1215",0,0,0,3,3,35.1,486,中竹和也,栗,0,19104818,01032,01039,0526180808,,,,,,,,  33.5,  ,    ,49.1
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,マンウォル        ,牝,5,菅原明良,56.0,16,16,10,10,0,0.6,13,81.5,"1215",0,0,0,7,7,34.4,448,菊沢隆徳,美,0,21103744,01179,01115,0526180816,,,,,,,, 114.3,  ,    ,52.7
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,ルージュスエルテ  ,牝,5,佐々木大,56.0,16,10,11,11,0,0.8,11,81.7,"1217",0,0,0,10,10,34.2,482,国枝栄,美,0,21105863,01197,00399,0526180810,,,,,,,,  38.9,  ,    ,54.2
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,ヴェナートル      ,牡,4,佐藤翔馬,55.0,16,04,12,12,0,0.8,14,81.7,"1217",0,0,0,1,1,35.7,512,武藤善則,美,0,22101469,01207,01064,0526180804,,,,,,,, 220.5,  ,    ,46.6
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,エリカカリーナ    ,牝,5,戸崎圭太,56.0,16,15,13,13,0,1.1,9,82,"1220",0,0,0,5,5,35.2,436,宮田敬介,美,0,21105485,05386,01175,0526180815,,,,,,,,  30.1,  ,    ,49.7
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,ジュンゴールド    ,牡,5,荻野極,58.0,16,12,14,14,0,1.3,12,82.2,"1222",0,0,0,11,11,34.5,488,友道康夫,栗,0,21105591,01160,01061,0526180812,,,,,,,,  81.7,  ,    ,53.7
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,ジオパーククラウン,牡,6,大野拓弥,58.0,16,14,15,15,0,1.5,16,82.4,"1224",0,0,0,14,14,34.3,452,清水英克,美,0,20106131,01096,01080,0526180814,,,,,,,, 374.3,  ,    ,55.2
26,02,22,1,東京,8,08,２勝ｸﾗｽ,43,芝,0,1400,良,ホワイトターフ    ,牝,7,上里直汰,53.0,16,09,16,16,0,1.7,15,82.6,"1226",0,0,0,11,13,34.7,462,清水英克,美,0,19105794,01217,01080,0526180809,,,,,,,, 350.7,  ,    ,53.5
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,アカデミア        ,牡,4,坂井瑠星,57.0,16,11,1,1,0,-0.3,1,131.9,"2119",0,4,4,5,4,37,546,杉山晴紀,栗,1190,22105180,01163,01157,0526180711,,,,,,,,   2.4,  ,    ,52.6
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,インペリアルライン,セ,7,木幡巧也,58.0,16,09,2,2,0,0.3,8,132.2,"2122",0,14,14,12,11,36.8,482,中舘英二,美,480,19104953,01162,01153,0526180709,,,,,,,,  22.7,  ,    ,53.7
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,コーカサスゴールド,牡,5,吉田豊,58.0,16,14,3,3,0,0.4,6,132.3,"2123",0,1,1,1,1,38,590,加藤和宏,美,300,21102676,00733,01077,0526180714,,,,,,,,  19.0,  ,    ,49.3
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,ドラゴン          ,牡,4,武豊,57.0,16,16,4,4,0,0.5,3,132.4,"2124",0,2,2,2,2,38,504,松永幹夫,栗,180,22105439,00666,01092,0526180716,,,,,,,,   8.1,  ,    ,49.4
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,タイセイアディクト,牡,5,岩田望来,58.0,16,13,5,5,0,0.5,4,132.4,"2124",0,10,11,12,11,37,508,池上昌和,美,119,21106126,01174,01150,0526180713,,,,,,,,   8.5,  ,    ,53.1
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,サノノワンダー    ,牡,4,戸崎圭太,57.0,16,05,6,6,0,0.6,2,132.5,"2125",0,7,6,9,8,37.4,528,栗田徹,美,0,22102039,05386,01127,0526180705,,,,,,,,   4.0,  ,    ,51.7
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,サトノシュトラーセ,牡,5,キング,58.0,16,12,7,7,0,0.7,11,132.6,"2126",0,7,6,3,3,38,518,友道康夫,栗,0,21104810,05643,01061,0526180712,,,,,,,,  33.3,  ,    ,49.6
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,パッションリッチ  ,牡,4,菅原明良,57.0,16,03,8,8,0,0.8,5,132.7,"2127",0,10,9,11,11,37.3,498,久保田貴,美,0,22105390,01179,01067,0526180703,,,,,,,,  16.8,  ,    ,52.3
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,ブルーワール      ,牡,5,横山武史,58.0,16,10,9,9,0,0.9,7,132.8,"2128",0,14,15,15,15,36.9,512,高柳大輔,栗,0,21110097,01170,01159,0526180710,,,,,,,,  21.5,  ,    ,54.0
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,バルダンツァ      ,牡,5,田辺裕信,58.0,16,01,10,10,0,1.2,12,133.1,"2131",0,12,12,14,14,37.4,494,天間昭一,美,0,21102595,01075,01090,0526180701,,,,,,,,  38.3,  ,    ,52.4
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,ゴヴェルナーレリコ,牝,5,長浜鴻緒,54.0,16,15,11,11,0,1.3,14,133.2,"2132",0,4,4,5,4,38.3,452,辻哲英,美,0,21105085,01214,01182,0526180715,,,,,,,, 110.1,  ,    ,49.1
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,ラファールドール  ,セ,5,佐々木大,58.0,16,08,12,12,0,1.4,13,133.3,"2133",0,7,9,9,8,38.1,500,田島俊明,美,0,21104889,01197,01112,0526180708,,,,,,,,  94.0,  ,    ,49.9
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,スマートシーカー  ,牡,4,津村明秀,57.0,16,02,13,13,0,2.2,9,134.1,"2141",0,3,3,3,4,39.2,474,吉村圭司,栗,0,22101553,01092,01130,0526180702,,,,,,,,  27.4,  ,    ,46.8
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,スプレーフォール  ,牡,5,原優介,58.0,16,06,14,14,0,2.2,16,134.1,"2141",0,12,12,5,7,39.1,472,相沢郁,美,0,21107266,01184,01020,0526180706,,,,,,,, 342.9,  ,    ,47.2
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,キャネル          ,牡,5,武藤雅,58.0,16,07,15,15,0,2.6,15,134.5,"2145",0,14,15,15,15,38.6,504,手塚貴久,美,0,21105885,01169,01038,0526180707,,,,,,,, 248.1,  ,    ,49.4
26,02,22,1,東京,8,07,２勝ｸﾗｽ,43,ダ,1,2100,良,ダブルメッセージ  ,牡,4,石川裕紀,57.0,16,04,16,16,0,3.4,10,135.3,"2153",0,4,6,8,8,40.1,496,和田正一,美,0,22106337,01150,01114,0526180704,,,,,,,,  32.7,  ,    ,45.0
26,02,22,1,東京,8,06,１勝ｸﾗｽ,23,芝,0,1800,良,シャンソンドール  ,牝,4,ルメール,55.0,16,04,1,1,0,0,1,106.1,"1461",0,0,2,3,3,34.2,494,奥村武,美,820,22105038,05339,01145,0526180604,,,,,,,,   2.4,  ,    ,55.1
26,02,22,1,東京,8,06,１勝ｸﾗｽ,23,芝,0,1800,良,カザンラク        ,牡,4,戸崎圭太,57.0,16,09,2,2,0,0,5,106.1,"1461",0,0,3,2,2,34.4,496,嘉藤貴行,美,330,22104666,05386,01195,0526180609,,,,,,,,  11.6,  ,    ,54.2
