年,月,日,回次,場所,日次,レース番号,レース名,クラスコード,芝・ダ,コースコード,距離,馬場状態,馬名,性別,年齢,騎手名,斤量,頭数,馬番,確定着順,入線着順,異常コード,着差タイム,人気順,走破タイム,走破時計,,通過順1,通過順2,通過順3,通過順4,上がり3Fタイム,馬体重,調教師,所属地,賞金,血統登録番号,騎手コード,調教師コード,レースID,現馬主名,生産者名,父馬名,母馬名,母の父馬名,毛色,生年月日,単勝オッズ,馬印1,レース印1,PCI
26,04,05,3,中山,4,12,２勝ｸﾗｽ,43,芝,8,1600,稍,リバーバレイト    ,牡,4,佐々木大,58.0,12,03,1,1,0,-0.4,2,94.6,"1346",0,0,2,2,2,34.5,460,堀宣行,美,1190,22105144,01197,01070,0626341203,,,,,,,,   3.0,  ,    ,54.5
26,04,05,3,中山,4,12,２勝ｸﾗｽ,43,芝,8,1600,稍,プリムツァール    ,牝,4,横山武史,56.0,12,12,2,2,0,0.4,1,95,"1350",0,0,2,2,3,34.9,464,蛯名正義,美,480,22105501,01170,01191,0626341212,,,,,,,,   2.4,  ,    ,53.3
26,04,05,3,中山,4,12,２勝ｸﾗｽ,43,芝,8,1600,稍,パワースナッチ    ,牡,4,杉原誠人,58.0,12,05,3,3,0,0.5,3,95.1,"1351",0,0,7,4,3,34.9,450,武市康男,美,300,22105807,01135,01089,0626341205,,,,,,,,   5.6,  ,    ,53.5
26,04,05,3,中山,4,12,２勝ｸﾗｽ,43,芝,8,1600,稍,シャンパンマーク  ,セ,5,丹内祐次,58.0,12,02,4,4,0,0.9,5,95.5,"1355",0,0,6,4,6,35.2,488,蛯名正義,美,180,21105252,01091,01191,0626341202,,,,,,,,  13.5,  ,    ,52.8
26,04,05,3,中山,4,12,２勝ｸﾗｽ,43,芝,8,1600,稍,レーヴブリリアント,牡,4,舟山瑠泉,56.0,12,11,5,5,0,1,4,95.6,"1356",0,0,7,4,3,35.4,454,田中博康,美,119,22105141,01221,01162,0626341211,,,,,,,,   9.0,  ,    ,52.0
26,04,05,3,中山,4,12,２勝ｸﾗｽ,43,芝,8,1600,稍,ロゼル            ,牡,6,横山琉人,58.0,12,08,6,6,0,1.2,9,95.8,"1358",0,0,4,9,9,35.1,494,大和田成,美,0,20106415,01192,01124,0626341208,,,,,,,,  42.7,  ,    ,53.8
26,04,05,3,中山,4,12,２勝ｸﾗｽ,43,芝,8,1600,稍,ラーテル          ,セ,6,原田和真,58.0,12,07,7,7,0,1.3,12,95.9,"1359",0,0,11,11,11,34.6,468,室井潔,美,0,20104285,01143,01221,0626341207,,,,,,,, 236.5,  ,    ,56.3
26,04,05,3,中山,4,12,２勝ｸﾗｽ,43,芝,8,1600,稍,ミラーダカリエンテ,牝,4,石田拓郎,53.0,12,01,8,8,0,1.3,7,95.9,"1359",0,0,1,1,1,36,476,相沢郁,美,0,22106803,01203,01020,0626341201,,,,,,,,  24.1,  ,    ,49.8
26,04,05,3,中山,4,12,２勝ｸﾗｽ,43,芝,8,1600,稍,マイネルフォルツァ,牡,6,石川裕紀,58.0,12,09,9,9,0,1.4,8,96,"1360",0,0,12,12,12,34.4,520,金成貴史,美,0,20105809,01150,01132,0626341209,,,,,,,,  35.4,  ,    ,57.4
26,04,05,3,中山,4,12,２勝ｸﾗｽ,43,芝,8,1600,稍,ケイケイ          ,セ,5,木幡巧也,58.0,12,10,10,10,0,1.5,6,96.1,"1361",0,0,4,7,6,35.7,480,杉浦宏昭,美,0,21103799,01162,01008,0626341210,,,,,,,,  24.0,  ,    ,51.5
26,04,05,3,中山,4,12,２勝ｸﾗｽ,43,芝,8,1600,稍,アンタノバラード  ,牝,6,黛弘人,56.0,12,06,11,11,0,1.5,10,96.1,"1361",0,0,9,8,8,35.6,448,伊藤大士,美,0,20106963,01109,01109,0626341206,,,,,,,, 113.2,  ,    ,52.0
26,04,05,3,中山,4,12,２勝ｸﾗｽ,43,芝,8,1600,稍,ダイシンバースディ,牡,5,武藤雅,58.0,12,04,12,12,0,1.8,11,96.4,"1364",0,0,9,10,9,35.4,488,戸田博文,美,0,21100104,01169,01054,0626341204,,,,,,,, 162.0,  ,    ,53.4
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,ジュタ            ,牡,4,横山武史,58.0,16,14,1,1,0,0,2,121.5,"2015",0,5,5,5,4,34.8,500,矢作芳人,栗,1870,22104813,01170,01075,0626341114,,,,,,,,   5.1,  ,    ,56.8
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,シャドウメテオ    ,牝,4,丹内祐次,56.0,16,01,2,2,0,0,4,121.5,"2015",0,11,10,9,7,34.5,462,金成貴史,美,750,22105454,01091,01132,0626341101,,,,,,,,   8.9,  ,    ,58.1
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,ヤマニンアドホック,牡,5,石川裕紀,58.0,16,04,3,3,0,0.1,1,121.6,"2016",0,5,5,5,6,34.9,460,辻哲英,美,470,21106595,01150,01182,0626341104,,,,,,,,   3.5,  ,    ,56.5
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,フクノブルーレイク,牡,4,松岡正海,58.0,16,06,4,4,0,0.2,6,121.7,"2017",0,7,7,7,7,34.8,458,竹内正洋,美,280,22101329,01085,01152,0626341106,,,,,,,,  12.4,  ,    ,57.0
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,ダンツファイター  ,牡,4,佐々木大,58.0,16,11,5,5,0,0.4,9,121.9,"2019",0,1,1,1,1,35.8,556,蛯名正義,美,187,22102982,01197,01191,0626341111,,,,,,,,  19.3,  ,    ,53.1
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,ホウオウスーペリア,牡,6,横山琉人,58.0,16,12,6,6,0,0.4,10,121.9,"2019",0,4,3,3,3,35.5,490,吉岡辰弥,栗,0,20103928,01192,01176,0626341112,,,,,,,,  19.9,  ,    ,54.3
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,アマイ            ,牝,6,原優介,56.0,16,15,7,7,0,0.4,13,121.9,"2019",0,2,2,2,2,35.8,468,伊藤大士,美,0,20100809,01184,01109,0626341115,,,,,,,,  56.3,  ,    ,53.1
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,クルミナーレ      ,牡,5,荻野極,58.0,16,08,8,8,0,0.4,3,121.9,"2019",0,7,7,7,7,35,508,池江泰寿,栗,0,21105503,01160,01071,0626341108,,,,,,,,   6.0,  ,    ,56.4
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,トーアライデン    ,牡,6,丸山元気,58.0,16,13,9,9,0,0.6,12,122.1,"2021",0,3,3,3,4,35.7,502,河嶋宏樹,栗,0,20103168,01127,01198,0626341113,,,,,,,,  44.9,  ,    ,53.7
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,ルクスビッグスター,牡,6,石橋脩,58.0,16,02,10,10,0,0.7,15,122.2,"2022",0,13,12,12,11,34.9,482,清水久詞,栗,0,20104297,01077,01110,0626341102,,,,,,,, 111.7,  ,    ,57.2
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,ドゥカート        ,牡,4,津村明秀,58.0,16,03,11,11,0,0.7,11,122.2,"2022",0,9,9,10,10,35,484,宮田敬介,美,0,22105777,01092,01175,0626341103,,,,,,,,  22.5,  ,    ,56.8
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,タイキラフター    ,牡,6,大野拓弥,58.0,16,10,12,12,0,0.8,8,122.3,"2023",0,16,16,16,16,34.6,536,大竹正博,美,0,20106811,01096,01102,0626341110,,,,,,,,  18.9,  ,    ,58.6
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,スパークリシャール,セ,5,柴田善臣,58.0,16,05,13,13,0,1,7,122.5,"2025",0,13,14,15,11,34.9,488,小島茂之,美,0,21105609,00641,01068,0626341105,,,,,,,,  18.9,  ,    ,57.6
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,フレーヴァード    ,牡,6,横山和生,58.0,16,07,14,14,0,1.2,5,122.7,"2027",0,13,14,12,13,35.3,446,大竹正博,美,0,20103693,01140,01102,0626341107,,,,,,,,  10.7,  ,    ,56.1
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,アルトゥーム      ,牡,5,小沢大仁,58.0,16,16,15,15,0,1.5,14,123,"2030",0,11,10,10,13,35.8,430,藤岡健一,栗,0,21105746,01185,01062,0626341116,,,,,,,,  77.6,  ,    ,54.4
26,04,05,3,中山,4,11,美浦Ｓ･3勝,67,芝,0,2000,稍,マイネルニコラス  ,牡,7,柴田大知,58.0,16,09,16,16,0,1.7,16,123.2,"2032",0,10,12,12,15,35.8,520,畠山吉宏,美,0,19100768,01009,01048,0626341109,,,,,,,, 166.9,  ,    ,54.6
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,メリークリスマス  ,牡,4,三浦皇成,56.0,16,16,1,1,0,0,1,111.4,"1514",0,5,5,4,4,37.2,498,小手川準,美,1870,22100394,01122,01171,0626341016,,,,,,,,   3.0,  ,    ,49.7
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,ウィンドフォール  ,牡,5,石橋脩,57.0,16,07,2,2,0,0,3,111.4,"1514",0,3,3,2,2,37.4,486,牧光二,美,750,21105156,01077,01106,0626341007,,,,,,,,   6.0,  ,    ,48.9
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,デルアヴァー      ,牡,4,荻野極,57.0,16,08,3,3,0,0,2,111.4,"1514",0,12,14,13,10,36.5,488,松永幹夫,栗,470,22110054,01160,01092,0626341008,,,,,,,,   3.2,  ,    ,52.6
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,タンゴバイラリン  ,セ,5,菊沢一樹,54.0,16,14,4,4,0,0.6,5,112,"1520",0,11,11,10,10,37.4,520,栗田徹,美,280,21105272,01161,01127,0626341014,,,,,,,,  13.8,  ,    ,49.7
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,メイショウフジ    ,セ,6,大野拓弥,56.0,16,09,5,5,0,0.6,11,112,"1520",0,16,16,15,12,36.7,482,和田勇介,美,187,20106919,01096,01165,0626341009,,,,,,,,  52.8,  ,    ,52.6
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,ラオラシオン      ,セ,5,横山琉人,56.0,16,12,6,6,0,0.9,6,112.3,"1523",0,6,7,9,7,37.9,492,斎藤誠,美,0,21105262,01192,01086,0626341012,,,,,,,,  17.9,  ,    ,48.2
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,グレイテストソング,牡,4,国分恭介,55.0,16,01,7,7,0,1.4,8,112.8,"1528",0,9,9,7,7,38.5,438,小笠倫弘,美,0,22106541,01124,01076,0626341001,,,,,,,,  24.8,  ,    ,46.5
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,レッドラパルマ    ,セ,7,柴田善臣,55.0,16,03,8,8,0,1.5,12,112.9,"1529",0,6,5,7,7,38.6,496,平岩大典,美,0,19101168,00641,01219,0626341003,,,,,,,,  57.5,  ,    ,46.2
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,オレデイイノカ    ,牡,8,松岡正海,53.0,16,10,9,9,0,1.8,15,113.2,"1532",0,4,4,4,4,39.1,514,古賀慎明,美,0,18101243,01085,01079,0626341010,,,,,,,, 121.4,  ,    ,44.8
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,タイセイミッション,セ,5,黛弘人,55.0,16,06,10,10,0,1.9,4,113.3,"1533",0,9,8,4,4,39.2,530,伊藤圭三,美,0,21101045,01109,01023,0626341006,,,,,,,,  11.8,  ,    ,44.5
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,ペイシャモノノフ  ,牡,6,佐々木大,55.0,16,13,11,11,0,1.9,7,113.3,"1533",0,2,2,2,1,39.3,472,畑端省吾,栗,0,20101020,01197,01188,0626341013,,,,,,,,  18.8,  ,    ,44.1
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,バリアントバイオ  ,牡,6,小沢大仁,53.0,16,05,12,12,0,2,16,113.4,"1534",0,8,9,10,12,38.8,540,今野貞一,栗,0,20101941,01185,01128,0626341005,,,,,,,, 144.6,  ,    ,46.1
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,シゲルソロソロ    ,牝,6,丹内祐次,53.0,16,11,13,13,0,2.1,9,113.5,"1535",0,14,15,14,14,38.3,474,谷潔,栗,0,20110100,01091,00431,0626341011,,,,,,,,  25.1,  ,    ,48.2
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,トルーマンテソーロ,牡,7,木幡巧也,54.0,16,15,14,14,0,2.6,14,114,"1540",0,12,12,12,14,39.3,530,菊川正達,美,0,19102082,01162,01052,0626341015,,,,,,,, 114.0,  ,    ,45.0
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,クロースコンバット,牡,7,原優介,57.0,16,04,15,15,0,2.7,10,114.1,"1541",0,1,1,1,2,40.2,496,青木孝文,美,0,19105188,01184,01156,0626341004,,,,,,,,  29.2,  ,    ,41.9
26,04,05,3,中山,4,10,アリエＨ･3勝,67,ダ,1,1800,重,ラテラルシンキング,牡,6,石川裕紀,54.0,16,02,16,16,0,7.9,13,119.3,"1593",0,14,12,16,16,43.7,434,黒岩陽一,美,0,20102861,01150,01133,0626341002,,,,,,,,  90.2,  ,    ,36.5
26,04,05,3,中山,4,09,安房特別･2勝,43,芝,0,2500,稍,オストラヴァ      ,牡,4,津村明秀,58.0,8,01,1,1,0,-0.3,1,154.1,"2341",0,3,3,2,2,36.8,480,林徹,美,1580,22105456,01092,01163,0626340901,,,,,,,,   2.1,  ,    ,50.7
26,04,05,3,中山,4,09,安房特別･2勝,43,芝,0,2500,稍,ダイシンアポロン  ,牡,5,丹内祐次,58.0,8,08,2,2,0,0.3,6,154.4,"2344",0,8,8,5,3,37,470,戸田博文,美,630,21100660,01091,01054,0626340908,,,,,,,,  12.1,  ,    ,50.2
26,04,05,3,中山,4,09,安房特別･2勝,43,芝,0,2500,稍,ロールザダイス    ,セ,4,横山武史,58.0,8,04,3,3,0,1.3,7,155.4,"2354",0,1,1,1,1,38.4,460,池江泰寿,栗,400,22106626,01170,01071,0626340904,,,,,,,,  13.8,  ,    ,46.2
26,04,05,3,中山,4,09,安房特別･2勝,43,芝,0,2500,稍,レイデラルース    ,牡,5,杉原誠人,58.0,8,02,4,4,0,1.4,8,155.5,"2355",0,5,5,7,6,37.9,478,西田雄一,美,240,21105475,01135,01187,0626340902,,,,,,,,  27.6,  ,    ,48.0
26,04,05,3,中山,4,09,安房特別･2勝,43,芝,0,2500,稍,カーミングライツ  ,牡,4,横山和生,58.0,8,03,5,5,0,1.4,3,155.5,"2355",0,3,3,2,4,38.2,536,小島茂之,美,158,22104725,01140,01068,0626340903,,,,,,,,   6.8,  ,    ,47.0
26,04,05,3,中山,4,09,安房特別･2勝,43,芝,0,2500,稍,タッチアンドムーブ,牡,5,荻野極,58.0,8,06,6,6,0,1.9,5,156,"2360",0,6,6,5,6,38.5,456,栗田徹,美,0,21105106,01160,01127,0626340906,,,,,,,,  12.0,  ,    ,46.4
26,04,05,3,中山,4,09,安房特別･2勝,43,芝,0,2500,稍,リギーロ          ,牡,4,佐々木大,58.0,8,05,7,7,0,2.4,4,156.5,"2365",0,7,7,8,8,38.8,486,栗田徹,美,0,22106624,01197,01127,0626340905,,,,,,,,  11.2,  ,    ,45.8
26,04,05,3,中山,4,09,安房特別･2勝,43,芝,0,2500,稍,イクリール        ,牡,5,原優介,58.0,8,07,8,8,0,2.6,2,156.7,"2367",0,2,2,2,4,39.5,524,青木孝文,美,0,21106563,01184,01156,0626340907,,,,,,,,   3.5,  ,    ,43.7
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,イノキ            ,牡,4,丸山元気,58.0,16,05,1,1,0,-0.1,8,70.8,"1108",0,0,0,4,3,36.1,502,岩戸孝樹,美,820,22100757,01127,01051,0626340805,,,,,,,,  26.5,  ,    ,46.1
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,リッキースタイル  ,牡,4,荻野極,58.0,16,04,2,2,0,0.1,2,70.9,"1109",0,0,0,2,1,36.5,492,水野貴広,美,330,22103577,01160,01094,0626340804,,,,,,,,   5.0,  ,    ,44.2
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,キョウエイスレーヴ,牡,4,長浜鴻緒,56.0,16,16,3,3,0,0.4,5,71.2,"1112",0,0,0,4,5,36.5,452,萱野浩二,美,210,22103472,01214,01024,0626340816,,,,,,,,   8.0,  ,    ,45.1
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,エコロカディス    ,セ,4,杉原誠人,58.0,16,12,4,4,0,0.5,3,71.3,"1113",0,0,0,3,3,36.7,450,森一誠,美,120,22110126,01135,01201,0626340812,,,,,,,,   5.2,  ,    ,44.3
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,トモジャシーマ    ,セ,6,津村明秀,58.0,16,06,5,5,0,0.6,1,71.4,"1114",0,0,0,8,8,36.4,516,鈴木伸尋,美,82,20106771,01092,01026,0626340806,,,,,,,,   4.0,  ,    ,46.2
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,パシーヴ          ,牡,4,三浦皇成,58.0,16,09,6,6,0,0.6,4,71.4,"1114",0,0,0,6,5,36.6,478,上原博之,美,0,22106669,01122,00423,0626340809,,,,,,,,   5.9,  ,    ,45.1
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,キングクレオール  ,牡,5,大野拓弥,58.0,16,11,7,7,0,1.3,13,72.1,"1121",0,0,0,11,12,36.9,464,和田雄二,美,0,21100506,01096,01143,0626340811,,,,,,,, 138.0,  ,    ,45.4
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,ウインドファルクス,セ,5,舟山瑠泉,56.0,16,03,8,8,0,1.3,15,72.1,"1121",0,0,0,11,10,36.9,498,畠山吉宏,美,0,21103482,01221,01048,0626340803,,,,,,,, 143.4,  ,    ,45.4
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,シルバードン      ,牡,4,石橋脩,58.0,16,13,9,9,0,1.4,12,72.2,"1122",0,0,0,6,5,37.4,480,牧光二,美,0,22101987,01077,01106,0626340813,,,,,,,,  92.8,  ,    ,43.0
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,ガンバレベアー    ,牝,4,松岡正海,56.0,16,15,10,10,0,1.5,6,72.3,"1123",0,0,0,13,14,36.9,478,杉浦宏昭,美,0,22101141,01085,01008,0626340815,,,,,,,,  11.0,  ,    ,45.9
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,アイスブレイカー  ,牡,5,江田照男,58.0,16,08,11,11,0,1.5,16,72.3,"1123",0,0,0,13,12,37,498,伊坂重信,美,0,21103332,00689,01177,0626340808,,,,,,,, 146.6,  ,    ,45.4
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,バスターコール    ,セ,5,原優介,58.0,16,07,12,12,0,1.8,9,72.6,"1126",0,0,0,15,15,36.8,498,田村康仁,美,0,21105668,01184,01027,0626340807,,,,,,,,  29.4,  ,    ,47.3
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,セイウンビッグバン,牡,4,原田和真,58.0,16,10,13,13,0,2.1,10,72.9,"1129",0,0,0,8,9,37.9,450,萱野浩二,美,0,22100737,01143,01024,0626340810,,,,,,,,  58.5,  ,    ,42.3
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,ペイシャアーサー  ,牡,4,丹内祐次,58.0,16,01,14,14,0,2.4,7,73.2,"1132",0,0,0,1,2,38.9,472,本間忍,美,0,22104221,01091,01056,0626340801,,,,,,,,  11.0,  ,    ,38.2
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,ジャーニーメモリー,牡,6,菊沢一樹,58.0,16,14,15,15,0,3.6,14,74.4,"1144",0,0,0,8,10,39.4,478,粕谷昌央,美,0,20104437,01161,01096,0626340814,,,,,,,, 140.5,  ,    ,38.8
26,04,05,3,中山,4,08,１勝ｸﾗｽ,23,ダ,1,1200,重,アルナイル        ,セ,5,佐々木大,58.0,16,02,16,16,0,7.5,11,78.3,"1183",0,0,0,15,16,42.5,480,伊藤大士,美,0,21105917,01197,01109,0626340802,,,,,,,,  66.7,  ,    ,34.2
26,04,05,3,中山,4,07,１勝ｸﾗｽ*,23,芝,8,1200,重,ガラベイヤ        ,牝,3,丸山元気,55.0,14,11,1,1,0,-0.3,6,68.8,"1088",0,0,0,9,9,33.8,432,加藤士津,美,820,23107279,01127,01169,0626340711,,,,,,,,  10.6,  ,    ,53.6
26,04,05,3,中山,4,07,１勝ｸﾗｽ*,23,芝,8,1200,重,ハッピーラッキー  ,牡,3,田辺裕信,57.0,14,05,2,2,0,0.3,4,69.1,"1091",0,0,0,7,7,34.2,458,武市康男,美,330,23103137,01075,01089,0626340705,,,,,,,,   6.5,  ,    ,52.0
26,04,05,3,中山,4,07,１勝ｸﾗｽ*,23,芝,8,1200,重,ファインサマーデイ,牡,3,横山武史,57.0,14,10,3,3,0,0.4,2,69.2,"1092",0,0,0,2,2,34.9,448,高柳瑞樹,美,210,23101169,01170,01118,0626340710,,,,,,,,   4.3,  ,    ,48.3
26,04,05,3,中山,4,07,１勝ｸﾗｽ*,23,芝,8,1200,重,フェーダーローター,牝,3,石神深道,52.0,14,12,4,4,0,0.5,11,69.3,"1093",0,0,0,6,5,34.6,442,天間昭一,美,120,23106484,01209,01090,0626340712,,,,,,,,  46.8,  ,    ,50.3
26,04,05,3,中山,4,07,１勝ｸﾗｽ*,23,芝,8,1200,重,ニルマーネル      ,牝,3,吉田豊,55.0,14,04,5,5,0,0.5,1,69.3,"1093",0,0,0,9,9,34.2,398,小島茂之,美,82,23107231,00733,01068,0626340704,,,,,,,,   4.1,  ,    ,52.6
26,04,05,3,中山,4,07,１勝ｸﾗｽ*,23,芝,8,1200,重,マウンテンバローズ,牡,3,石橋脩,57.0,14,14,6,6,0,0.6,7,69.4,"1094",0,0,0,3,3,35,536,清水久詞,栗,0,23100942,01077,01110,0626340714,,,,,,,,  12.7,  ,    ,48.3
26,04,05,3,中山,4,07,１勝ｸﾗｽ*,23,芝,8,1200,重,シーグルロス      ,牝,3,佐藤翔馬,52.0,14,03,7,7,0,0.9,10,69.7,"1097",0,0,0,1,1,35.4,452,尾形和幸,美,0,23100214,01207,01141,0626340703,,,,,,,,  44.7,  ,    ,46.9
26,04,05,3,中山,4,07,１勝ｸﾗｽ*,23,芝,8,1200,重,ベレーバスク      ,牝,3,丹内祐次,55.0,14,01,8,8,0,1,3,69.8,"1098",0,0,0,4,3,35.3,444,清水英克,美,0,23106477,01091,01080,0626340701,,,,,,,,   6.4,  ,    ,47.7
26,04,05,3,中山,4,07,１勝ｸﾗｽ*,23,芝,8,1200,重,セイウンアインス  ,牝,3,武藤雅,55.0,14,13,9,9,0,1,14,69.8,"1098",0,0,0,13,13,34.3,440,武藤善則,美,0,23106256,01169,01064,0626340713,,,,,,,, 123.9,  ,    ,53.5
26,04,05,3,中山,4,07,１勝ｸﾗｽ*,23,芝,8,1200,重,クラディスティーナ,牡,3,荻野極,57.0,14,07,10,10,0,1.1,9,69.9,"1099",0,0,0,11,11,34.6,478,清水英克,美,0,23100796,01160,01080,0626340707,,,,,,,,  22.9,  ,    ,52.0
26,04,05,3,中山,4,07,１勝ｸﾗｽ*,23,芝,8,1200,重,ヤマメライズ      ,牡,3,佐々木大,57.0,14,06,11,11,0,1.2,12,70,"1100",0,0,0,11,11,34.7,420,田島俊明,美,0,23105128,01197,01112,0626340706,,,,,,,,  47.4,  ,    ,51.7
26,04,05,3,中山,4,07,１勝ｸﾗｽ*,23,芝,8,1200,重,ラヴノー          ,牝,3,津村明秀,55.0,14,09,12,12,0,1.4,5,70.2,"1102",0,0,0,4,5,35.7,402,林徹,美,0,23105325,01092,01163,0626340709,,,,,,,,   9.5,  ,    ,46.6
26,04,05,3,中山,4,07,１勝ｸﾗｽ*,23,芝,8,1200,重,トリスティ        ,牝,3,谷原柚希,51.0,14,02,13,13,0,1.5,13,70.3,"1103",0,0,0,7,7,35.4,466,伊藤圭三,美,0,23103085,01219,01023,0626340702,,,,,,,,  80.1,  ,    ,48.6
26,04,05,3,中山,4,07,１勝ｸﾗｽ*,23,芝,8,1200,重,ゼファーテソーロ  ,牡,3,原優介,57.0,14,08,14,14,0,3.5,8,72.3,"1123",0,0,0,14,14,35.5,490,栗田徹,美,0,23102007,01184,01127,0626340708,,,,,,,,  14.1,  ,    ,53.7
26,04,05,3,中山,4,06,１勝ｸﾗｽ*,23,ダ,1,1800,重,テンカムテキ      ,牡,3,丹内祐次,57.0,16,03,1,1,0,-0.1,3,111.8,"1518",0,4,3,4,2,38,502,林徹,美,820,23104927,01091,01163,0626340603,,,,,,,,   5.0,  ,    ,47.1
26,04,05,3,中山,4,06,１勝ｸﾗｽ*,23,ダ,1,1800,重,プレイメイカー    ,牝,3,小林美駒,52.0,16,04,2,2,0,0.1,8,111.9,"1519",0,1,1,1,1,38.3,456,栗田徹,美,330,23101165,01206,01127,0626340604,,,,,,,,  40.0,  ,    ,46.1
26,04,05,3,中山,4,06,１勝ｸﾗｽ*,23,ダ,1,1800,重,ジェイエルモーダル,牡,3,田辺裕信,57.0,16,16,3,3,0,0.2,9,112,"1520",0,14,14,8,4,37.9,456,松尾卓哉,美,210,23106313,01075,01220,0626340616,,,,,,,,  44.0,  ,    ,47.8
26,04,05,3,中山,4,06,１勝ｸﾗｽ*,23,ダ,1,1800,重,ケイツーリーブル  ,牝,3,津村明秀,55.0,16,06,4,4,0,0.6,7,112.4,"1524",0,14,15,8,10,38.2,442,千葉直人,美,120,23103628,01092,01199,0626340606,,,,,,,,  25.2,  ,    ,47.1
26,04,05,3,中山,4,06,１勝ｸﾗｽ*,23,ダ,1,1800,重,ウリズンベー      ,牡,3,横山武史,57.0,16,01,5,5,0,0.7,6,112.5,"1525",0,10,10,14,12,37.9,468,萩原清,美,82,23103709,01170,01017,0626340601,,,,,,,,  10.3,  ,    ,48.4
26,04,05,3,中山,4,06,１勝ｸﾗｽ*,23,ダ,1,1800,重,エムノビアンカ    ,牝,3,長浜鴻緒,53.0,16,11,6,6,0,0.7,12,112.5,"1525",0,3,3,2,2,38.8,516,古賀慎明,美,0,23104757,01214,01079,0626340611,,,,,,,,  50.0,  ,    ,45.0
26,04,05,3,中山,4,06,１勝ｸﾗｽ*,23,ダ,1,1800,重,マーゴットサンズ  ,牝,3,菊沢一樹,55.0,16,13,7,7,0,1.1,4,112.9,"1529",0,7,7,6,6,39,480,伊坂重信,美,0,23103696,01161,01177,0626340613,,,,,,,,   7.9,  ,    ,44.7
26,04,05,3,中山,4,06,１勝ｸﾗｽ*,23,ダ,1,1800,重,リヒトミューレ    ,牡,3,小沢大仁,57.0,16,07,8,8,0,1.2,5,113,"1530",0,7,7,8,6,38.9,502,中村直也,栗,0,23107295,01185,01186,0626340607,,,,,,,,   8.7,  ,    ,45.2
